appid,name,release_date,price
25620,Eschalon: Book II,2010-07-12,4.79
25700,Madballs in Babo:Invasion ,2009-09-17,3.99
25800,Europa Universalis III Complete,2009-02-04,9.99
25830,Knights of Honor,2009-02-04,7.49
25850,Elven Legacy,2009-04-07,3.99
25890,Hearts of Iron III,2009-08-07,7.99
25900,King's Bounty: The Legend,2009-05-01,4.99
25910,Supreme Ruler 2020 Gold,2009-07-09,6.99
25930,East India Company,2009-07-31,7.99
25980,Majesty 2,2009-09-17,7.99
25990,Majesty Gold HD,2009-09-04,7.99
26000,The Maw,2009-03-09,8.99
26300,Drug Wars,2009-03-17,3.99
26800,Braid,2009-04-10,10.99
26900,Crayon Physics Deluxe,2009-05-06,15.99
27000,The Path,2009-03-18,6.99
27020,The Graveyard,2009-03-09,3.99
27050,Fatale,2009-11-04,4.99
27200,Summer Athletics,2009-04-02,15.99
27330,Blacklight: Tango Down,2010-07-14,0.79
27400,Dangerous High School Girls in Trouble!™,2009-02-23,14.99
27600,Mevo and The Grooveriders,2009-03-20,5.99
27800,Space Giraffe,2009-03-19,6.99
27810,Gridrunner Revolution,2010-02-22,5.99
27900,Twin Sector,2009-09-16,3.99
27920,Booster Trooper,2010-04-23,1.69
27940,Dead Horde,2011-07-27,4.79
28000,Kane & Lynch 2: Dog Days,2010-08-17,7.99
29120,Yumsters 2: Around the World,2009-11-12,3.99
29130,Musaic Box,2009-03-19,3.99
29160,Blueberry Garden,2009-06-01,3.99
29180,Osmos,2009-08-18,6.99
29800,Caster,2009-03-19,0.99
29900,Dark Sector,2009-03-24,6.99
31270,Puzzle Agent,2010-07-01,3.99
31300,Tunnel Rats,2009-05-15,15.99
31800,Nancy Drew®: Danger by Design,2009-10-10,5.19
31810,Nancy Drew®: Last Train to Blue Moon Canyon,2009-10-10,5.19
31820,Nancy Drew®: The Haunted Carousel,2009-10-10,5.19
31830,Nancy Drew®: Curse of Blackmoor Manor,2009-10-10,5.19
31840,Nancy Drew®: Danger on Deception Island,2009-10-10,5.19
31850,Nancy Drew®: Ghost Dogs of Moon Lake,2009-10-10,5.19
31860,Nancy Drew®: Legend of the Crystal Skull,2009-07-17,5.19
31870,"Nancy Drew® Dossier: Lights, Camera, Curses!",2009-07-17,5.19
31880,Nancy Drew®: Secret of the Old Clock,2009-10-10,5.19
31890,Nancy Drew®: Secret of the Scarlet Hand,2009-10-10,5.19
31900,Nancy Drew®: The Creature of Kapu Cave,2009-07-17,5.19
31910,Nancy Drew®: The Haunting of Castle Malloy,2009-07-17,5.19
31920,Nancy Drew®: The Phantom of Venice,2009-07-17,5.19
31930,Nancy Drew®: The White Wolf of Icicle Creek,2009-07-17,5.19
31980,Nancy Drew®: Ransom of the Seven Ships,2009-07-21,5.19
32000,Raycatcher,2009-04-17,3.99
32110,LUXOR: Mah Jong,2009-07-13,5.99
32120,Chainz 2: Relinked,2009-07-13,6.99
32140,Midnight Mysteries,2009-09-28,5.99
32150,Everyday Genius: SquareLogic,2009-10-21,3.99
32160,Zombie Bowl-o-Rama,2009-10-15,6.99
32200,Metal Drift,2009-10-22,6.99
32310,Indiana Jones® and the Last Crusade™,2009-07-08,4.79
32330,LEGO® Indiana Jones™: The Original Adventures,2009-07-08,15.49
32340,LOOM™,2009-07-08,4.79
32350,STAR WARS™ Starfighter™,2009-07-08,4.79
32360,The Secret of Monkey Island: Special Edition,2009-07-15,7.19
32370,STAR WARS™ - Knights of the Old Republic™,2009-09-05,7.19
32380,STAR WARS™ Jedi Knight: Dark Forces II,2009-09-16,4.79
32390,STAR WARS™ Jedi Knight - Mysteries of the Sith™,2009-09-16,2.09
32400,STAR WARS™ - Dark Forces,2009-09-16,4.79
32410,Lucidity™,2009-10-07,4.79
32420,STAR WARS™: The Clone Wars - Republic Heroes™,2009-10-06,15.49
32430,STAR WARS™ - The Force Unleashed™ Ultimate Sith Edition,2009-12-15,15.49
32440,LEGO® Star Wars™ - The Complete Saga,2009-11-12,15.49
32450,LEGO® Indiana Jones™ 2: The Adventure Continues,2010-02-18,15.49
32460,Monkey Island™ 2 Special Edition: LeChuck’s Revenge™,2010-07-07,7.19
32470,STAR WARS™ Empire at War - Gold Pack,2010-05-25,15.49
32500,STAR WARS™: The Force Unleashed™ II,2010-11-23,15.49
32510,LEGO® Star Wars™ III - The Clone Wars™,2011-03-22,15.49
32610,Delta Force Xtreme 2,2009-06-18,14.99
32620,Delta Force,2009-06-18,3.99
32630,Delta Force 2,2009-06-18,3.99
32640,Delta Force Land Warrior,2009-06-18,6.99
32650,Delta Force: Task Force Dagger,2009-06-18,6.99
32660,Delta Force: Xtreme,2009-06-18,14.99
32670,Delta Force: Black Hawk Down,2009-06-18,0.0
32680,Delta Force — Black Hawk Down: Team Sabre,2009-06-18,0.0
32710,Armored Fist 3,2009-06-18,6.99
32720,F-16 Multirole Fighter,2009-06-18,6.99
32730,F-22 Lightning 3,2009-06-18,6.99
32740,MiG-29 Fulcrum,2009-06-01,6.99
32750,Comanche 4,2009-06-18,6.99
32760,Tachyon: The Fringe,2009-06-18,6.99
32770,Joint Operations: Combined Arms Gold,2009-09-29,14.99
32900,Restaurant Empire II,2009-05-27,13.99
33100,Alien Shooter,2009-05-27,3.99
33110,Alien Shooter: Revisited,2009-05-27,3.99
33120,Alien Shooter 2: Reloaded,2009-05-27,3.99
33130,Zombie Shooter,2009-05-27,3.99
33180,Zombie Shooter 2,2009-11-18,7.19
33230,Assassin's Creed 2 Deluxe Edition,2010-03-04,8.59
33320,Prince of Persia: The Forgotten Sands™,2010-06-10,8.59
33390,Zeit²,2011-01-12,8.59
33460,From Dust,2011-08-17,8.59
33520,Tropico Reloaded,2009-07-24,5.99
33570,Patrician III,2010-11-18,3.99
33600,Broken Sword 2 - the Smoking Mirror: Remastered,2009-12-02,4.99
33610,Broken Sword 3 - the Sleeping Dragon,2009-12-02,4.99
33620,Crash Time 3,2009-11-25,3.99
33650,Puzzler World,2010-05-28,4.99
33660,Ziro,2010-05-28,4.99
33670,Disciples III - Renaissance Steam Special Edition,2010-07-13,9.99
33680,eversion,2010-06-07,3.99
33760,The Search for Amelia Earhart,2010-02-22,4.99
33770,Drakensang: The River of Time,2011-02-16,14.99
33790,Elizabeth Find M.D. - Diagnosis Mystery - Season 2,2011-06-09,14.99
33900,Arma 2,2009-06-29,7.99
33930,Arma 2: Operation Arrowhead,2010-06-29,11.99
33950,Fish Fillets 2,2010-11-05,3.99
33980,Pound of Ground,2010-11-05,8.99
33990,Alternativa,2010-11-05,9.99
34010,Alpha Protocol™,2010-05-27,9.99
34030,Total War: NAPOLEON – Definitive Edition,2010-02-25,0.0
34190,Sonic & SEGA All-Stars Racing,2010-03-03,4.99
34410,Death to Spies: Moment of Truth,2009-08-07,4.99
34420,XIII Century – Gold Edition,2009-08-28,3.99
34500,Light of Altair,2009-06-04,11.99
34600,Order of War™,2009-09-17,5.99
34630,Massive Assault,2009-11-04,6.99
34640,Massive Assault: Phantom Renaissance,2009-11-04,6.99
34800,Chronicles of Mystery: The Scorpio Ritual,2009-06-18,3.99
34810,Project Freedom,2009-10-14,2.99
34820,Combat Wings: Battle of Britain,2009-10-14,4.99
34830,Sniper: Ghost Warrior,2010-06-24,5.99
34870,Sniper: Ghost Warrior 2,2013-03-11,6.99
34900,Bad Rats: the Rats' Revenge,2009-07-20,0.79
34920,Razor2: Hidden Skies,2010-07-19,6.99
35000,Mini Ninjas,2009-09-14,7.99
35070,Flora's Fruit Farm,2009-10-01,2.99
35130,Lara Croft and the Guardian of Light,2010-09-28,7.99
35140,Batman: Arkham Asylum Game of the Year Edition,2010-03-26,14.99
35300,Warfare,2009-07-20,9.99
35310,Clutch,2009-07-20,6.99
35320,Insane 2,2012-01-24,10.99
35450,Red Orchestra 2: Heroes of Stalingrad with Rising Storm,2011-09-13,14.99
35460,The Ball,2010-10-26,6.99
35480,Dwarfs!?,2011-05-04,7.99
35600,Big Brain Wolf,2009-11-05,3.99
35700,Trine Enchanted Edition,2009-07-02,9.99
35720,Trine 2: Complete Story,2013-06-06,13.99
35800,BRAINPIPE: A Plunge to Unhumanity,2009-07-06,0.0
36000,Foreign Legion: Buckets of Blood,2009-08-04,3.99
36100,Tradewinds Classics,2009-07-17,3.99
36130,Tradewinds Caravans + Odyssey Pack,2009-07-17,10.99
36180,Cake Mania Collection,2009-07-17,10.99
36210,Monster Mash,2009-07-17,3.49
36240,Kuros,2009-09-21,4.99
36300,Cake Mania Main Street™,2010-02-16,4.99
36310,Westward® IV: All Aboard,2010-02-16,4.99
36320,Iron Roses,2010-02-16,4.99
36900,Angle of Attack,2009-08-17,6.99
36910,All Aspect Warfare,2009-08-17,6.99
37000,The Void,2009-12-15,6.99
37010,Ninja Blade,2009-11-19,6.99
37030,UFO: Extraterrestrials Gold,2010-02-17,9.99
37100,Aztaka,2009-11-05,3.99
37210,Chocolatier®: Decadence by Design™,2009-08-12,7.49
37220,Cooking Dash®,2009-08-12,7.49
37230,Diaper Dash®,2009-08-12,7.49
37240,Diner Dash:® Hometown Hero™,2009-08-12,7.49
37260,Emerald City Confidential™,2009-08-12,7.49
37270,Wandering Willows™,2009-08-12,10.99
37280,Wedding Dash® 2: Rings Around the World,2009-08-12,7.49
37300,DinerTown Tycoon,2009-09-30,6.99
37310,DinerTown Detective Agency™,2010-05-06,4.99
37320,The Nightshift Code™,2010-05-06,4.99
37330,Nightshift Legacy: The Jaguar's Eye™,2010-05-06,4.99
37340,Fitness Dash™,2010-05-06,4.99
37370,TriJinx: A Kristine Kross Mystery™,2010-05-06,4.99
37380,Valerie Porter and the Scarlet Scandal™,2010-05-06,4.99
37390,Gemini Lost™,2010-05-06,4.99
37400,"Time Gentlemen, Please! and Ben There, Dan That! Special Edition  Double Pack",2009-08-25,2.99
37500,Magnetis ,2009-11-05,1.49
37600,Windosill,2009-09-25,1.99
37700,Darkest of Days,2010-03-01,14.99
37800,Quantz,2009-09-03,7.99
37960,Jewel Quest Pack,2009-08-24,14.99
38000,Mahjong Quest Collection,2009-08-24,6.99
38070,Coconut Queen,2009-12-17,6.99
38080,Build-A-Lot,2009-12-17,6.99
38090,Build-A-Lot 2: Town of the Year,2009-12-17,6.99
38100,Build-A-Lot 3: Passport to Europe,2009-12-17,6.99
38110,Build-A-Lot 4: Power Source,2009-12-17,6.99
38120,Farm Frenzy,2010-02-15,3.99
38130,Farm Frenzy 2,2010-02-15,3.99
38140,Farm Frenzy: Pizza Party,2010-02-15,3.99
38150,Farm Frenzy 3,2010-02-15,6.99
38160,Farm Frenzy 3: American Pie,2010-02-15,6.99
38170,Cradle of Rome,2010-02-20,6.99
38180,Cradle of Persia,2010-02-20,6.99
38190,Romance of Rome,2010-02-20,6.99
38210,Roogoo,2009-12-17,0.79
38230,Hotel Giant 2,2010-01-27,5.59
38400,Fallout: A Post Nuclear Role Playing Game,2015-11-01,7.99
38410,Fallout 2: A Post Nuclear Role Playing Game,2009-08-19,7.99
38420,Fallout Tactics: Brotherhood of Steel,2009-08-19,7.99
38430,Kingpin — Life of Crime,2009-08-19,6.99
38450,MDK,2009-09-17,6.99
38460,MDK 2,2009-09-17,6.99
38490,Earthworm Jim 2,2009-11-04,14.99
38600,Faerie Solitaire,2010-09-17,6.99
38700,Toki Tori,2010-01-28,3.99
38720,RUSH,2010-12-03,3.99
38740,EDGE,2011-08-11,4.99
39000,Moonbase Alpha,2010-07-06,0.0
39110,SEASON OF MYSTERY: The Cherry Blossom Murders,2010-02-03,2.99
39120,RIFT,2011-03-01,0.0
39140,FINAL FANTASY VII,2013-07-04,9.99
39150,FINAL FANTASY VIII,2013-12-05,9.99
39190,Dungeon Siege,2011-04-05,4.99
39200,Dungeon Siege II,2005-08-16,4.99
39210,FINAL FANTASY XIV Online,2014-02-18,9.99
39500,Gothic® 3,2009-12-02,8.99
39510,Gothic II: Gold Edition,2010-01-13,8.99
39520,The Guild Gold Edition,2014-09-09,8.99
39540,SpellForce - Platinum Edition,2009-11-03,8.99
39560,Painkiller: Resurrection,2009-10-27,8.99
39630,AquaNox,2010-04-20,4.49
39640,AquaNox 2: Revelation,2010-04-20,4.49
39650,The Guild II,2010-06-24,8.99
39660,The Guild II - Pirates of the European Seas,2010-06-24,8.99
39670,Chaser,2010-07-16,4.49
39680,The Guild II Renaissance,2010-07-28,8.99
39690,ArcaniA,2010-10-11,17.99
39800,Nation Red,2009-09-03,1.79
39900,Coniclysm,2010-03-26,3.99
40100,Supreme Commander 2,2010-03-01,8.99
40200,ItzaBitza,2009-10-01,6.99
40210,ItzaZoo,2009-12-09,6.99
40300,Risen,2009-10-02,7.99
40320,Rush for Berlin Gold,2009-10-29,3.99
40330,Secret Files: Tunguska,2009-10-29,7.99
40340,Secret Files 2: Puritas Cordis,2009-10-29,7.99
40350,Lost Horizon,2010-09-24,7.99
40380,nail'd,2010-11-30,3.99
40390,Risen 2: Dark Waters,2012-04-26,7.99
40400,AI War: Fleet Command,2009-10-21,6.99
40420,Tidalis,2010-07-16,3.99
40500,Sacraboar,2009-11-06,2.09
40700,Machinarium,2009-10-16,7.99
40720,Samorost 2,2009-12-10,3.99
40930,The Misadventures of P.B. Winterbottom,2010-04-20,3.99
40950,Stronghold HD,2013-10-21,3.49
40970,Stronghold Crusader HD,2013-10-21,7.49
40980,Stronghold Legends: Steam Edition,2016-09-15,11.99
40990,Mafia,2002-08-28,7.99
41000,Serious Sam HD: The First Encounter,2009-11-24,10.99
41070,Serious Sam 3: BFE,2011-11-22,29.99
41100,Hammerfight,2009-10-28,3.99
41300,Altitude,2009-12-04,0.0
41400,Doom Rails,2009-11-04,1.99
41500,Torchlight,2009-10-27,10.99
41600,Earthworm Jim 3D,2009-11-04,14.99
41660,Tommy Tronic,2010-10-28,6.99
41680,Death and the Fly,2011-05-23,6.99
41700,S.T.A.L.K.E.R.: Call of Pripyat,2010-02-11,12.99
41740,Cargo! The Quest for Gravity,2011-04-21,6.99
41800,Gratuitous Space Battles,2009-11-16,10.99
41900,The Bard's Tale,2009-12-11,6.99
42000,Trino,2011-01-27,3.49
42120,Lead and Gold: Gangs of the Wild West,2010-04-08,7.99
42140,Hamilton's Great Adventure,2011-05-31,6.99
42170,Krater,2012-06-12,10.99
42210,Nancy Drew®: Secrets Can Kill REMASTERED,2011-07-25,5.19
42220,Nancy Drew®: The Captive Curse,2011-07-25,5.19
42230,Nancy Drew®: Trail of the Twister,2011-07-25,4.99
42500,DogFighter,2010-06-14,1.99
42670,Singularity™,2010-06-30,14.99
42700,Call of Duty®: Black Ops,2010-11-08,29.99
42810,For The Glory: A Europa Universalis Game,2009-11-11,7.99
42850,Arsenal of Democracy: A Hearts of Iron Game,2010-02-23,7.99
42890,Sword of the Stars: Complete Collection,2010-06-04,7.99
42910,Magicka,2011-01-25,7.99
42920,The Kings' Crusade,2010-10-08,7.99
42930,Elven Legacy: Magic,2009-12-03,1.59
42940,Elven Legacy: Siege,2009-11-17,1.59
42950,Elven Legacy: Ranger,2009-10-20,1.59
42960,Victoria II,2010-08-30,14.99
42980,Victoria I Complete,2010-08-20,7.99
42990,Sword of the Stars II: Enhanced Edition,2012-11-30,14.99
43000,Front Mission Evolved,2010-10-07,7.99
43100,World of Zoo,2009-10-30,4.99
43190,The Haunted: Hells Reach,2011-10-24,5.99
43500,M.U.D. TV,2010-04-19,7.99
43600,Nancy Drew®: Warnings at Waverly Academy,2010-01-13,5.19
44100,Super Laser  Racer,2010-02-18,2.99
44350,GRID 2,2013-05-27,19.98
44360,F1 2011,2011-09-19,9.99
44600,GTR - FIA GT Racing Game,2012-09-25,3.99
44680,RACE Injection,2011-11-18,8.99
44690,GT Legends,2012-11-28,4.99
45000,Sol Survivor,2010-03-15,7.19
45100,Secret of the Magic Crystals,2010-02-03,3.99
45300,Wings of Prey,2010-01-08,6.99
45400,Fortix,2010-04-14,0.99
45410,Ignite,2011-10-28,6.99
45420,Land It!,2016-08-01,6.99
45450,Fortix 2,2011-05-06,1.59
45700,Devil May Cry 4,2009-12-22,15.99
45710,Dark Void™,2010-01-22,6.49
45720,Lost Planet: Extreme Condition Colonies Edition,2010-02-11,12.99
45730,Dark Void™ Zero,2010-04-12,2.99
45740,Dead Rising® 2,2010-09-27,14.99
45750,Lost Planet® 2,2010-10-15,12.99
45760,Ultra Street Fighter® IV,2014-08-07,22.99
45770,Dead Rising 2: Off the Record,2011-10-11,14.99
46000,Bob Came in Pieces,2010-01-22,3.99
46200,A.I.M. Racing,2010-01-22,0.0
46250,NecroVisioN: Lost Company,2010-02-19,4.99
46260,Star Wolves 3: Civil War,2010-03-02,3.99
46270,Star Wolves,2010-03-02,2.79
46280,Star Wolves 2,2010-03-02,2.79
46290,Theatre of War,2010-07-09,2.79
46340,Theatre of War 2: Africa 1943,2010-07-09,3.99
46350,Real Warfare 1242,2011-11-30,2.79
46360,Theatre of War 2: Kursk 1943,2010-07-09,3.99
46370,Rig n Roll,2010-07-09,3.99
46380,Reign: Conflict of Nations,2010-07-12,2.79
46400,Greed: Black Border,2010-01-13,3.99
46410,Avencast: Rise of the Mage,2010-03-17,6.99
46440,Future Wars,2010-07-15,3.99
46450,Grotesque Tactics: Evil Heroes,2010-10-15,6.99
46480,Still Life,2011-06-01,5.59
46490,Still Life 2,2011-06-01,5.59
46500,Syberia,2011-05-19,9.99
46510,Syberia II,2011-05-19,9.99
46520,Wasteland Angel,2011-09-01,6.99
46540,Trapped Dead,2011-07-15,3.99
46550,Post Mortem,2011-08-26,5.59
46570,Grotesque Tactics 2 – Dungeons and Donuts,2011-11-21,6.99
46600,Swarm Arena,2010-08-19,2.89
46700,Ironclads: American Civil War,2010-04-28,34.95
46710,Ironclads: High Seas,2010-04-28,34.95
46720,Dimensity,2010-07-21,6.99
46730,Hazen: The Dark Whispers,2010-04-28,7.99
46740,World Basketball Manager 2010,2010-04-21,2.09
46750,Dark Fall: Lost Souls,2010-04-21,9.99
46760,Ironclads: Schleswig War 1864,2011-06-21,34.95
46770,Making History II: The War of the World,2010-08-27,10.99
46790,Armada 2526,2011-04-08,10.99
46830,Ironclads: Anglo Russian War 1866,2011-06-21,34.95
46840,Ironclads: Chincha Islands War 1866,2011-06-21,34.95
46850,Zombie Pirates,2011-04-20,10.99
47110,Escape From Paradise ,2010-07-08,6.99
47120,Escape From Paradise 2,2010-07-08,6.99
47130,Book of Legends,2010-07-08,6.99
47400,Stronghold 3 Gold,2012-05-25,0.0
47410,Stronghold Kingdoms,2012-02-27,0.0
47700,Command & Conquer 4: Tiberian Twilight,2010-03-18,9.99
47730,Dragon Age™: Origins Awakening,2010-03-18,9.99
47780,Dead Space™ 2,2011-01-27,14.99
47790,Medal of Honor™,2010-10-12,14.99
47800,RISK™: Factions,2011-03-08,7.99
47810,Dragon Age: Origins - Ultimate Edition,2010-10-29,19.99
47870,Need For Speed: Hot Pursuit,2010-12-14,14.99
47890,The Sims™ 3,2011-01-27,24.99
47920,Shift 2 Unleashed,2011-03-31,19.99
48000,LIMBO,2011-08-02,6.99
48110,Silent Hunter 5®: Battle of the Atlantic,2010-03-01,25.99
48150,Voodoo Dice,2010-07-15,8.59
48190,Assassin’s Creed® Brotherhood,2011-03-17,12.49
48240,Anno 2070™,2011-11-17,16.99
48700,Mount & Blade: Warband,2010-03-31,14.99
48720,Mount & Blade: With Fire & Sword,2011-05-03,7.99
48800,Ship Simulator Extremes,2010-08-27,14.99
48950,Greed Corp,2010-12-10,6.99
49000,Hotel Dash™ Suite Success™,2010-05-06,4.99
49300,Commander: Conquest of the Americas,2010-07-30,7.99
49320,Woody Two-Legs: Attack of the Zombie Pirates,2010-11-02,3.99
49470,Magic: The Gathering - Duels of the Planeswalkers 2012,2011-06-15,0.0
49520,Borderlands 2,2012-09-20,19.99
49600,Beat Hazard,2010-04-15,6.99
49800,Flight of the Icarus,2010-05-12,3.99
49810,CreaVures,2011-02-23,3.99
49900,Plain Sight,2010-04-05,3.99
50000,Nimbus,2010-10-25,5.99
50130,Mafia II,2011-03-22,19.99
50300,Spec Ops: The Line,2012-06-28,19.99
50510,Burn Zombie Burn!,2010-08-12,6.99
50910,Professor Fizzwizzle and the Molten Mystery,2010-04-21,4.99
50920,Hidden Expedition: Amazon,2010-04-21,6.99
50930,Hidden Expedition: Everest,2010-04-21,6.99
50940,Hidden Expedition: Titanic,2010-04-21,6.99
50960,Mystery Case Files: Huntsville™,2010-04-21,6.99
50970,Mystery Case Files: Madame Fate®,2007-12-14,4.99
50980,Mystery Case Files: Prime Suspects™,2010-04-21,4.99
50990,Mystery Case Files: Ravenhearst®,2010-04-21,6.99
51000,Mystery Case Files: Return to Ravenhearst™,2010-04-21,6.99
51010,My Tribe,2010-04-21,6.99
51020,Unwell Mel,2010-04-21,4.99
51030,Atlantis Sky Patrol,2010-04-21,6.99
51060,Drawn®: The Painted Tower,2011-01-19,6.99
55000,Flotilla,2010-04-01,6.99
55040,Atom Zombie Smasher,2011-03-14,6.99
55100,Homefront,2011-03-14,14.99
55110,Red Faction®: Armageddon™,2011-06-09,14.99
55140,MX vs. ATV Reflex,2010-11-26,14.99
55150,"Warhammer 40,000: Space Marine",2011-09-08,19.99
55230,Saints Row: The Third,2011-11-17,6.99
57000,NyxQuest: Kindred Spirits,2010-09-27,1.99
57200,Puzzle Dimension,2010-06-21,1.99
57300,Amnesia: The Dark Descent,2010-09-08,14.99
57620,Patrician IV - Steam Special Edition,2010-09-17,9.99
57640,Broken Sword: Director's Cut,2010-09-02,4.99
57650,Dungeons,2011-02-04,6.99
57680,The First Templar - Steam Special Edition,2011-05-12,6.99
57690,Tropico 4,2011-09-01,12.49
57700,Who's That Flying?!,2011-01-31,3.99
57740,Jagged Alliance - Back in Action,2012-02-08,14.99
57800,Doc Clock: The Toasted Sandwich of Time,2010-10-15,2.99
57900,Duke Nukem Forever,2011-06-09,14.99
58200,Jolly Rover,2010-06-07,6.99
58230,MacGuffin's Curse,2012-04-19,6.99
58400,Turba,2010-07-01,3.49
58520,Blood Bowl - Legendary Edition,2010-10-28,7.99
58550,A Game of Thrones - Genesis,2011-09-28,6.99
58560,Runaway: A Twist of Fate,2011-04-21,6.99
58570,The Next BIG Thing,2011-04-21,6.99
58610,Wargame: European Escalation,2012-02-22,7.99
60340,Luxor: 5th Passage,2011-01-25,6.99
60350,Glowfish,2011-09-30,6.99
60600,ProtoGalaxy,2010-10-06,0.0
60700,Power of Defense,2010-08-04,6.99
60800,Numen: Contest of Heroes,2010-06-03,4.99
61100,Lucid,2011-07-19,4.99
61310,Fractal: Make Blooms Not War,2011-11-29,4.99
61500,Age of Wonders,2010-10-01,3.99
61510,Age of Wonders II: The Wizard's Throne,2010-10-01,6.99
61520,Age of Wonders Shadow Magic,2010-10-01,6.99
61600,Zen Bound 2,2010-11-16,3.99
61700,Might & Magic: Clash of Heroes,2011-09-21,8.59
61730,Critter Crunch,2012-09-11,4.99
62000,Flight Control HD,2010-11-18,2.99
62100,Chime,2010-09-06,3.99
63000,HOARD,2011-04-04,6.99
63110,Alter Ego,2010-08-03,7.19
63200,Monday Night Combat,2011-01-24,3.99
63500,Swords and Soldiers HD,2010-12-02,6.99
63610,Riven: The Sequel to MYST,2010-08-04,3.99
63650,URU: Complete Chronicles,2010-08-03,6.99
63660,Myst: Masterpiece Edition,2011-02-02,3.99
63700,BIT.TRIP BEAT,2010-11-02,6.99
63710,BIT.TRIP RUNNER,2011-02-28,6.99
63800,Delve Deeper,2010-09-24,3.99
63900,Fantasy Wars,2010-08-06,3.99
63910,King's Bounty: Crossworlds,2010-09-17,11.99
63940,Men of War: Vietnam,2011-09-08,5.59
63960,Theatre of War 3: Korea,2011-03-24,4.99
64000,Men of War: Assault Squad,2011-02-24,7.19
65070,Ride 'em Low,2013-11-04,2.09
65080,Kaptain Brawe: A Brawe New World,2011-01-20,3.99
65270,Demolition Company Gold Edition,2011-08-04,7.19
65400,Archon Classic,2010-11-02,6.99
65500,Aura: Fate of the Ages,2010-10-04,4.49
65530,SpellForce 2: Faith in Destiny,2012-06-19,13.99
65540,Gothic 1,2001-03-15,0.0
65560,Painkiller Redemption,2011-02-25,4.49
65600,Gothic 3: Forsaken Gods Enhanced Edition,2011-03-22,8.99
65610,ArcaniA: Fall of Setarrif,2011-10-24,13.99
65710,Pat & Mat,2010-11-05,3.99
65730,Take On Helicopters,2011-10-27,11.99
65740,Carrier Command: Gaea Mission,2012-09-28,19.99
65780,ARMA: Gold Edition,2011-07-13,5.99
65790,ARMA: Cold War Assault,2011-08-08,3.49
65800,Dungeon Defenders,2011-10-18,9.99
65930,The Bureau: XCOM Declassified,2013-08-22,14.99
65980,Sid Meier's Civilization®: Beyond Earth™,2014-10-23,29.99
67000,The Polynomial - Space of the music,2010-10-15,4.99
67370,The Darkness II,2012-02-09,19.99
70000,Dino D-Day,2011-04-08,6.99
70100,Hacker Evolution,2010-09-14,0.79
70110,Hacker Evolution: Untold,2010-09-14,0.79
